"region","x1","x2","x3","x4","x5"
6,1.34761145934463,4.7911573322084,"mountain",4.22953133199584,6.0057253423892
6,0.449203819781542,6.70762026509176,"mountain",5.92134386479418,2.18390012450516
6,1.04814224615693,5.74938879865008,"mountain",4.22953133199584,2.18390012450516
6,0.898407639563084,6.70762026509176,"mountain",6.76725013119335,2.18390012450516
6,0.898407639563084,0.95823146644168,"mountain",4.22953133199584,4.91377528013661
6,0.598938426375389,1.91646293288336,"mountain",4.22953133199584,3.27585018675774
6,0.299469213187695,9.5823146644168,"mountain",2.53771879919751,4.36780024901032
6,0.449203819781542,2.87469439932504,"mountain",2.53771879919751,3.27585018675774
6,0.598938426375389,4.7911573322084,"mountain",4.22953133199584,3.27585018675774
6,1.04814224615693,7.66585173153344,"mountain",3.38362506559667,4.36780024901032
6,0.748673032969236,4.7911573322084,"mountain",5.07543759839501,3.82182521788403
6,0.598938426375389,4.7911573322084,"mountain",5.07543759839501,2.72987515563145
6,1.04814224615693,4.7911573322084,"mountain",4.22953133199584,0.545975031126291
6,1.34761145934463,8.62408319797512,"mountain",6.76725013119335,3.27585018675774
6,0.898407639563084,6.70762026509176,"mountain",3.38362506559667,0.545975031126291
6,0.449203819781542,7.66585173153344,"mountain",3.38362506559667,2.18390012450516
7,1.7555150882341,1.6161991950497,"mountain",NA,NA
7,1.36540062418208,1.46927199549973,"mountain",NA,NA
7,0.975286160130054,1.02849039684981,"mountain",NA,NA
7,0.975286160130054,1.02849039684981,"mountain",NA,NA
7,1.56045785620809,1.46927199549973,"mountain",NA,NA
7,1.7555150882341,1.17541759639978,"mountain",NA,NA
7,1.7555150882341,1.32234479594976,"mountain",NA,NA
7,1.7555150882341,1.32234479594976,"mountain",NA,NA
7,2.14562955228612,0.881563197299838,"mountain",NA,NA
7,1.17034339215606,1.02849039684981,"mountain",NA,NA
7,2.14562955228612,0.734635997749865,"mountain",NA,NA
7,2.14562955228612,1.6161991950497,"mountain",NA,NA
8,2.64796654544771,1.79790646404028,"forest",NA,0.099383164793253
8,1.01844867132604,1.02737512230873,"forest",NA,0.170371139645576
8,2.4442768111825,1.02737512230873,"forest",NA,0.269754304438829
8,3.25903574824333,1.5410626834631,"forest",NA,0.170371139645576
8,3.66641521677375,2.31159402519464,"forest",NA,0.198766329586506
8,2.4442768111825,2.05475024461746,"forest",NA,0.113580759763718
8,3.05534601397812,1.02737512230873,"forest",NA,0.255556709468365
8,1.83320760838687,2.05475024461746,"forest",NA,0.141975949704647
9,4.40261678521056,1.51469772807358,"mountain",NA,1.77809942288433
9,3.60214100608137,2.42351636491773,"mountain",NA,3.2005789611918
9,2.00118944782298,2.72645591053245,"mountain",NA,3.55619884576867
9,3.60214100608137,2.12057681930301,"mountain",NA,2.84495907661494
9,5.20309256433975,2.72645591053245,"mountain",NA,2.84495907661494
9,5.20309256433975,2.72645591053245,"mountain",NA,4.2674386149224
9,3.20190311651677,2.12057681930301,"mountain",NA,2.48933919203807
9,4.40261678521056,3.63527454737659,"mountain",NA,3.2005789611918
9,1.60095155825838,2.12057681930301,"mountain",NA,4.2674386149224
9,3.20190311651677,4.54409318422074,"mountain",NA,4.2674386149224
9,3.60214100608137,3.63527454737659,"mountain",NA,2.84495907661494
10,10.3427510012407,38,"forest",NA,1.42336016366525
10,6.58175063715316,47.5,"forest",NA,2.37226693944209
10,6.58175063715316,47.5,"forest",NA,1.89781355155367
10,5.64150054613128,57,"forest",NA,2.84672032733051
10,3.76100036408752,76,"forest",NA,2.37226693944209
10,7.52200072817504,47.5,"forest",NA,2.84672032733051
10,7.52200072817504,47.5,"forest",NA,0.948906775776835
10,5.64150054613128,85.5,"forest",NA,1.42336016366525
10,3.76100036408752,9.5,"forest",NA,1.89781355155367
10,4.7012504551094,76,"forest",NA,3.79562710310734
10,4.7012504551094,57,"forest",NA,1.89781355155367
10,2.82075027306564,19,"forest",NA,3.32117371521892
10,3.76100036408752,66.5,"forest",NA,4.74453387888418
10,4.7012504551094,47.5,"forest",NA,1.89781355155367
10,7.52200072817504,47.5,"forest",NA,2.84672032733051
10,0,57,"forest",NA,2.37226693944209
10,0.940250091021881,19,"forest",NA,4.27008049099576
10,2.82075027306564,47.5,"forest",NA,2.84672032733051
10,4.7012504551094,57,"forest",NA,1.42336016366525
11,0.132961424859241,3.74841941474077,"forest",NA,1.47785709394185
11,0.170950403390452,2.99873553179261,"forest",NA,0.738928546970924
11,0.151955914124846,3.74841941474077,"forest",NA,1.84732136742731
11,0.189944892656058,4.872945239163,"forest",NA,0.985238062627898
11,0.170950403390452,4.49810329768892,"forest",NA,0.985238062627898
11,0.246928360452876,2.24905164884446,"forest",NA,1.10839282045639
11,0.151955914124846,2.62389359031854,"forest",NA,1.35470233611336
11,0.208939381921664,3.37357747326669,"forest",NA,0.492619031313949
11,0.151955914124846,2.62389359031854,"forest",NA,0.492619031313949
11,0.170950403390452,3.74841941474077,"forest",NA,1.72416660959882
11,0.151955914124846,2.99873553179261,"forest",NA,1.10839282045639
12,0.457120470469818,2.96878786896518,"forest",NA,0.0125939032528549
12,1.06661443109624,1.97919191264345,"forest",NA,0.00968761788681149
12,0.152373490156606,2.22659090172388,"forest",NA,0.00871885609813034
12,0.838054195861332,1.73179292356302,"forest",NA,0.0038750471547246
12,0.990427686017938,2.22659090172388,"forest",NA,0.0077500943094492
12,0.990427686017938,1.48439393448259,"forest",NA,0.0106563796754926
12,0.761867450783029,3.46358584712604,"forest",NA,0.00968761788681149
12,1.21898792125285,3.21618685804561,"forest",NA,0.0106563796754926
12,0.609493960626423,2.22659090172388,"forest",NA,0.00871885609813034
12,0.53330721554812,3.21618685804561,"forest",NA,0.0145314268302172
13,3.2370137908496,1.62781672388129,"forest",0.80445826246841,3.60982323268753
13,4.11983573380858,1.51154410074692,"forest",1.20668739370261,2.88785858615002
13,4.70838369578123,1.27899885447816,"forest",1.50835924212827,3.36916835050836
13,3.2370137908496,1.39527147761254,"forest",0.80445826246841,1.92523905743335
13,2.35419184789062,1.86036197015005,"forest",0.905015545276961,4.09113299704587
13,3.82556175282225,1.51154410074692,"forest",1.60891652493682,2.88785858615002
13,5.00265767676756,1.0464536082094,"forest",1.40780195931972,2.64720370397086
13,2.94273980986327,1.39527147761254,"forest",1.81003109055392,2.64720370397086
14,0.00579659133218229,1.02566929757595,"forest",NA,1.12774652454634
14,0.00579659133218229,1.09404725074768,"forest",NA,0.712260962871372
14,0.0068195192143321,0.957291344404221,"forest",NA,0.890326203589215
14,0.0068195192143321,1.23080315709114,"forest",NA,0.949681283828496
14,0.00477366345003247,1.16242520391941,"forest",NA,0.949681283828496
14,0.00409171152859926,1.3675590634346,"forest",NA,1.30581176526418
15,1.95601667626761,1.6541431135498,"river",NA,0.715452268905938
15,1.36921167338733,0.601506586745381,"river",NA,0.417347156861797
15,2.34722001152113,1.6541431135498,"river",NA,0.298105112044141
15,1.76041500864085,1.80451976023614,"river",NA,0.536589201679453
15,3.5208300172817,0.601506586745381,"river",NA,0.834694313723594
15,2.15161834389437,2.55640299366787,"river",NA,0.596210224088281
15,2.15161834389437,1.20301317349076,"river",NA,0.65583124649711
15,1.76041500864085,1.35338982017711,"river",NA,0.476968179270625
15,1.76041500864085,1.6541431135498,"river",NA,0.775073291314766
15,0.782406670507044,1.95489640692249,"river",NA,0.65583124649711
16,2.0812259435188,2.42964387631283,"mountain",3.47525764425002,0.752648709781357
16,3.32996150963008,3.23952516841711,"mountain",1.39010305770001,3.76324354890678
16,3.74620669833384,8.09881292104277,"mountain",4.17030917310003,7.52648709781357
16,4.57869707574137,4.85928775262566,"mountain",1.39010305770001,3.01059483912543
16,1.24873556611128,5.66916904472994,"mountain",2.78020611540002,6.02118967825085
16,2.0812259435188,4.04940646052138,"mountain",3.47525764425002,1.50529741956271
16,1.66498075481504,4.85928775262566,"mountain",4.86536070195003,4.51589225868814
16,2.49747113222256,2.42964387631283,"mountain",2.78020611540002,2.25794612934407
16,1.66498075481504,3.23952516841711,"mountain",3.47525764425002,0.752648709781357
16,0.832490377407521,6.47905033683421,"mountain",3.47525764425002,5.2685409684695
16,2.49747113222256,7.28893162893849,"mountain",4.86536070195003,6.77383838803221
16,1.66498075481504,2.42964387631283,"mountain",4.17030917310003,3.76324354890678
16,1.24873556611128,2.42964387631283,"mountain",5.56041223080004,3.76324354890678
16,3.32996150963008,4.04940646052138,"mountain",6.95051528850005,7.52648709781357
16,2.91371632092632,1.61976258420855,"mountain",3.47525764425002,7.52648709781357
16,0.832490377407521,7.28893162893849,"mountain",4.17030917310003,2.25794612934407
16,3.32996150963008,6.47905033683421,"mountain",4.86536070195003,5.2685409684695
16,2.0812259435188,4.04940646052138,"mountain",4.17030917310003,3.01059483912543
17,1.45553993090289,4.75870543227651,"forest",NA,1.08983512412673
17,2.32886388944462,6.34494057636868,"forest",NA,0.726556749417822
17,2.32886388944462,3.96558786023042,"forest",NA,0.484371166278548
17,2.03775590326404,6.34494057636868,"forest",NA,0.484371166278548
17,3.20218784798635,2.37935271613825,"forest",NA,0.84764954098746
17,2.91107986180577,6.34494057636868,"forest",NA,0.968742332557097
17,2.03775590326404,5.55182300432259,"forest",NA,0.484371166278548
17,0.873323958541732,3.17247028818434,"forest",NA,0.84764954098746
17,1.74664791708346,6.34494057636868,"forest",NA,0.84764954098746
17,1.16443194472231,3.17247028818434,"forest",NA,0.84764954098746
17,2.32886388944462,7.13805814841476,"forest",NA,1.33202070726601
17,1.74664791708346,5.55182300432259,"forest",NA,0.605463957848185
17,1.16443194472231,5.55182300432259,"forest",NA,1.21092791569637
17,2.03775590326404,7.93117572046085,"forest",NA,0.726556749417822
17,1.74664791708346,4.75870543227651,"forest",NA,0.605463957848185
18,2.21366827969905,1.2521323303692,"forest",0.979623181611299,4.32145842939795
18,1.77093462375924,1.2521323303692,"forest",0.761929141253233,2.65935903347566
18,1.77093462375924,1.2521323303692,"forest",1.6327053026855,1.32967951673783
18,1.77093462375924,1.00170586429536,"forest",0.544235100895166,2.65935903347566
18,1.77093462375924,0.751279398221522,"forest",0.6530821210742,1.99451927510675
18,0.88546731187962,0.751279398221522,"forest",0.979623181611299,0.664839758368915
18,2.43503510766895,1.75298526251689,"forest",0.761929141253233,3.32419879184458
18,2.43503510766895,0.626066165184602,"forest",0.870776161432266,4.98629818776687
18,2.43503510766895,1.2521323303692,"forest",1.41501126232743,4.65387830858241
18,2.21366827969905,1.37734556340612,"forest",0.979623181611299,4.32145842939795
18,2.43503510766895,1.2521323303692,"forest",1.3061642421484,2.3269391542912
19,1.53013865025714,2.32163692770653,"forest",1.71954303394622,0.0254969012942361
19,1.1274705844,1.96446201575168,"forest",1.87586512794133,0.0176517008960096
19,1.04693697122857,1.96446201575168,"forest",1.56322093995111,0.0196130009955662
19,0.322134452685714,2.32163692770653,"forest",2.34483140992666,0.015690400796453
19,0.805336131714284,3.03598675161623,"forest",1.71954303394622,0.0294195014933493
19,0.724802518542856,0.892937279887127,"forest",2.03218722193644,0.0215743010951228
19,0.644268905371428,1.60728710379683,"forest",2.03218722193644,0.0137291006968964
19,1.1274705844,1.96446201575168,"forest",1.25057675196088,0.0313808015929059
19,0.724802518542856,1.78587455977425,"forest",1.09425465796577,0.0215743010951228
20,3.66388620166108,3.18657050693645,"forest",NA,1.34707097540561
20,3.99696676544845,3.39900854073221,"forest",NA,0.757727423665656
20,4.33004732923582,3.82388460832374,"forest",NA,0.673535487702806
20,4.99620845681056,1.69950427036611,"forest",NA,1.17868710347991
20,4.33004732923582,3.39900854073221,"forest",NA,1.09449516751706
20,5.99545014817268,3.18657050693645,"forest",NA,1.68383871925701
20,5.99545014817268,2.54925640554916,"forest",NA,1.68383871925701
21,2.17789475172758,2.04499973857314,"forest",NA,1.10320919979518
21,2.72236843965948,3.74916618738409,"forest",NA,1.24111034976958
21,1.90565790776163,2.04499973857314,"forest",NA,0.689505749871991
21,2.72236843965948,3.74916618738409,"forest",NA,1.24111034976958
21,1.90565790776163,2.04499973857314,"forest",NA,1.65481379969278
21,1.63342106379569,2.38583302833533,"forest",NA,1.10320919979518
21,2.72236843965948,2.38583302833533,"forest",NA,0.965308049820787
21,1.90565790776163,3.74916618738409,"forest",NA,1.65481379969278
21,1.90565790776163,3.74916618738409,"forest",NA,0.689505749871991
21,1.90565790776163,2.72666631809752,"forest",NA,0.689505749871991
21,2.17789475172758,3.4083328976219,"forest",NA,1.24111034976958
21,3.53907897155732,2.04499973857314,"forest",NA,1.51691264971838
22,1.17630867110565,1.85472489058971,"mountain",0.920354471320773,NA
22,1.76446300665848,0.927362445294857,"mountain",0.657396050943409,NA
22,1.37236011628993,1.23648326039314,"mountain",1.05183368150946,NA
22,0.980257225921378,1.23648326039314,"mountain",1.57775052226418,NA
22,0.588154335552826,1.85472489058971,"mountain",1.84070894264155,NA
22,2.94077167776413,2.00928529813886,"mountain",0.788875261132091,NA
22,1.96051445184276,0.772802037745714,"mountain",0.920354471320773,NA
22,3.72497745850124,0.772802037745714,"mountain",0.920354471320773,NA
22,1.17630867110565,1.54560407549143,"mountain",1.4462713120755,NA
22,1.96051445184276,0.927362445294857,"mountain",1.31479210188682,NA
22,0.588154335552826,1.23648326039314,"mountain",1.18331289169814,NA
22,1.37236011628993,1.081922852844,"mountain",0.525916840754728,NA
23,6.0821165373316,1.87712590951029,"forest",NA,0.880969992464682
23,4.39263972140616,3.75425181902058,"forest",NA,0.673682935414169
23,5.06843044777634,2.34640738688786,"forest",NA,0.829148228202054
23,3.71684899503598,4.45817403508694,"forest",NA,0.725504699676797
23,4.05474435822107,4.45817403508694,"forest",NA,0.725504699676797
23,5.40632581096143,3.5196110803318,"forest",NA,0.725504699676797
23,5.06843044777634,3.05032960295422,"forest",NA,0.62186117115154
24,3.71427985519404,0.693065467569977,"river",0.74738142432645,0.157708545415572
24,4.42176173237385,1.43944366341457,"river",0.840804102367256,0.094625127249343
24,3.36053891660413,0.906316380668432,"river",1.12107213648967,0.100933469065966
24,2.65305703942431,1.43944366341457,"river",0.887515441387659,0.151400203598949
24,3.53740938589908,0.853003652393818,"river",1.07436079746927,0.126166836332457
25,3.67389302852098,1.28323488933815,"forest",1.42546408954923,0.108563863830641
25,2.12699070072267,1.28323488933815,"forest",1.18788674129102,0.0849630238674581
25,2.90044186462183,1.37489452429087,"forest",1.10869429187162,0.0708025198895484
25,4.25398140144534,1.92485233400722,"forest",1.50465653896863,0.0566420159116387
25,3.2871674465714,1.8331926990545,"forest",1.10869429187162,0.0991235278453678
25,3.09380465559661,1.4665541592436,"forest",1.58384898838803,0.0519218479190022
26,2.0271081218496,1.7605582066289,"forest",1.24744563216045,1.66957898867625
26,2.0271081218496,0.293426367771484,"forest",1.99591301145672,2.226105318235
26,2.0271081218496,2.93426367771484,"forest",2.2454021378888,1.94784215345563
26,2.7872736675432,2.64083730994335,"forest",1.49693475859254,2.226105318235
26,2.0271081218496,1.7605582066289,"forest",2.74438039075298,2.50436848301438
26,2.2804966370808,2.34741094217187,"forest",3.24335864361716,1.66957898867625
26,1.0135540609248,4.40139551657226,"forest",1.99591301145672,1.39131582389688
26,2.0271081218496,2.34741094217187,"forest",0.997956505728358,3.06089481257313
26,2.2804966370808,2.64083730994335,"forest",1.74642388502463,2.78263164779375
26,1.0135540609248,2.05398457440039,"forest",1.99591301145672,1.66957898867625
26,1.0135540609248,1.46713183885742,"forest",1.99591301145672,1.66957898867625
26,1.7737196066184,2.64083730994335,"forest",1.24744563216045,2.50436848301438
26,3.04066218277439,2.05398457440039,"forest",1.99591301145672,2.50436848301438
27,2.200412464072,1.19700604476035,"forest",1.83263919146841,0.011962684153593
27,3.17837355921511,2.09476057833061,"forest",2.35625038903081,0.00837387890751512
27,2.93388328542933,2.99251511190087,"forest",1.83263919146841,0.00538320786911686
27,3.66735410678666,3.74064388987608,"forest",1.83263919146841,0.00837387890751512
27,2.93388328542933,1.79550906714052,"forest",2.87986158659321,0.0107664157382337
27,4.64531520192977,1.19700604476035,"forest",1.0472223951248,0.00657947628447616
27,4.88980547571555,1.94513482273556,"forest",1.30902799390601,0.00837387890751512
28,3.26434718677774,0.72255564764142,"forest",NA,0.856682661175728
28,3.04672404099256,1.08383347146213,"forest",NA,0.696054662205279
28,3.04672404099256,1.32468535400927,"forest",NA,0.642511995881796
28,3.26434718677774,2.16766694292426,"forest",NA,0.53542666323483
28,1.52336202049628,2.28809288419783,"forest",NA,0.588969329558313
28,1.74098516628146,1.2042594127357,"forest",NA,0.588969329558313
28,3.48197033256292,1.56553723655641,"forest",NA,0.428341330587864
28,2.39385460363701,1.68596317782998,"forest",NA,1.01731066014618
29,1.01910230400972,2.0430898245424,"forest",NA,0.975787988326918
29,1.01910230400972,1.70257485378534,"forest",NA,0.696991420233513
29,1.35880307201296,1.36205988302827,"forest",NA,1.25458455642032
29,1.24556948267855,1.0215449122712,"forest",NA,1.11518627237362
29,1.01910230400972,1.87283233916387,"forest",NA,2.09097426070054
29,0.792635125340894,1.87283233916387,"forest",NA,0.975787988326918
29,1.24556948267855,1.87283233916387,"forest",NA,1.81217769260713
29,1.58527025068179,2.72411976605654,"forest",NA,1.67277940856043
29,1.35880307201296,1.19180239764974,"forest",NA,1.95157597665384
29,0.67940153600648,1.36205988302827,"forest",NA,1.39398284046703
30,2.61661187731661,2.112321763918,"forest",0.966629978744352,4.40540616430513
30,2.32587722428143,1.76026813659833,"forest",1.77215496103131,4.00491469482285
30,2.61661187731661,0.5280804409795,"forest",1.28883997165914,3.60442322534056
30,2.03514257124625,1.40821450927867,"forest",0.483314989372176,1.20147440844685
30,4.36101979552768,1.23218769561883,"forest",1.28883997165914,2.40294881689371
30,2.90734653035179,1.93629495025817,"forest",1.77215496103131,3.60442322534056
30,1.45367326517589,0.704107254639333,"forest",1.44994496811653,2.00245734741142
30,2.03514257124625,2.112321763918,"forest",1.9332599574887,3.20393175585828
30,2.61661187731661,1.5842413229385,"forest",1.12773497520174,2.80344028637599
30,0.872203959105536,0.880134068299166,"forest",1.44994496811653,4.40540616430513
30,1.74440791821107,1.5842413229385,"forest",1.28883997165914,3.20393175585828
30,3.48881583642215,1.76026813659833,"forest",1.28883997165914,5.2063891032697
31,5.23384732101113,1.42737084075809,"mountain",NA,NA
31,3.05307760392316,2.14105626113713,"mountain",NA,NA
31,3.92538549075834,3.09263682164252,"mountain",NA,NA
31,3.92538549075834,1.90316112101078,"mountain",NA,NA
31,3.05307760392316,1.66526598088443,"mountain",NA,NA
31,3.05307760392316,1.90316112101078,"mountain",NA,NA
31,4.36153943417594,2.37895140126348,"mountain",NA,NA
31,5.23384732101113,1.90316112101078,"mountain",NA,NA
31,3.92538549075834,2.14105626113713,"mountain",NA,NA
31,5.23384732101113,1.90316112101078,"mountain",NA,NA
31,2.61692366050556,3.33053196176887,"mountain",NA,NA
32,0.0428115511196666,4.00702344245569,"forest",4.9175577443285,0.474088471150026
32,0.0230523736798204,3.43459152210488,"forest",1.47526732329855,0.474088471150026
32,0.0395183548796922,5.15188728315732,"forest",4.9175577443285,0.474088471150026
32,0.0461047473596409,9.73134264596383,"forest",4.42580196989565,0.474088471150026
32,0.0131727849598974,5.72431920350813,"forest",4.9175577443285,0.426679624035023
32,0.0131727849598974,6.86918304420976,"forest",6.8845808420599,0.18963538846001
32,0.0329319623997435,4.00702344245569,"forest",3.9340461954628,0.474088471150026
32,0.0362251586397178,6.86918304420976,"forest",4.42580196989565,0.521497318265028
32,0.0263455699197948,4.00702344245569,"forest",3.44229042102995,0.331861929805018
32,0.0263455699197948,4.57945536280651,"forest",4.42580196989565,0.474088471150026
32,0.0296387661597691,2.86215960175407,"forest",5.40931351876135,0.426679624035023
33,1.18258840888739,0.85962615559935,"forest",0.853060826420337,4.89142569162347
33,0.656993560492993,0.85962615559935,"forest",1.46238998814915,8.80456624492225
33,0.656993560492993,0.5730841037329,"forest",0.853060826420337,3.91314055329878
33,1.05118969678879,0.85962615559935,"forest",0.853060826420337,5.86971082994817
33,1.05118969678879,0.85962615559935,"forest",0.243731664691525,5.86971082994817
33,0.525594848394394,1.43271025933225,"forest",1.21865832345762,4.89142569162347
33,0.788392272591591,1.57598128526547,"forest",0.974926658766099,9.78285138324695
33,0.788392272591591,0.5730841037329,"forest",1.21865832345762,3.91314055329878
33,1.57678454518318,1.28943923339902,"forest",1.21865832345762,6.84799596827287
33,1.18258840888739,1.28943923339902,"forest",0.974926658766099,3.91314055329878
33,0.788392272591591,0.85962615559935,"forest",0.365597497037287,8.80456624492225
33,1.31398712098599,2.00579436306515,"forest",0.609329161728812,7.82628110659756
33,0.656993560492993,0.716355129666125,"forest",0.974926658766099,7.82628110659756
33,0.919790984690189,0.5730841037329,"forest",0.365597497037287,14.6742770748704
34,3.37507643488934,7.77289037285586,"forest",NA,0.638953097714325
34,2.2500509565929,6.21831229828469,"forest",NA,1.06492182952387
34,4.12509342042031,3.62734884066607,"forest",NA,0.958429646571487
34,3.75008492765483,5.70011960676097,"forest",NA,1.06492182952387
34,3.75008492765483,3.62734884066607,"forest",NA,0.638953097714325
34,4.87511040595127,5.18192691523724,"forest",NA,1.06492182952387
34,3.00006794212386,4.14554153218979,"forest",NA,1.27790619542865
34,3.75008492765483,3.62734884066607,"forest",NA,0.745445280666712
34,3.75008492765483,4.14554153218979,"forest",NA,0.8519374636191
34,1.87504246382741,3.10915614914234,"forest",NA,1.06492182952387
34,3.00006794212386,4.66373422371352,"forest",NA,1.27790619542865
35,1.94304664892843,8.73315986106594,"forest",5.23040337117407,0.275360673246905
35,1.66546855622437,5.23989591663956,"forest",5.23040337117407,1.00965580190532
35,2.49820283433655,7.85984387495935,"forest",2.98880192638518,0.734295128658414
35,1.94304664892843,5.23989591663956,"forest",3.73600240798148,0.55072134649381
35,0.832734278112184,4.36657993053297,"forest",2.24160144478889,0.826082019740715
35,1.38789046352031,1.74663197221319,"forest",1.49440096319259,0.55072134649381
35,1.66546855622437,6.11321190274616,"forest",3.73600240798148,0.55072134649381
35,1.94304664892843,5.23989591663956,"forest",5.97760385277037,0.458934455411509
35,1.38789046352031,5.23989591663956,"forest",7.47200481596296,0.642508237576112
35,4.16367139056092,8.73315986106594,"forest",5.23040337117407,0.917868910823017
35,1.66546855622437,6.11321190274616,"forest",6.72480433436666,0.55072134649381
35,2.77578092704061,9.60647584717253,"forest",5.97760385277037,0.458934455411509
35,0.832734278112184,4.36657993053297,"forest",5.97760385277037,0.367147564329207
35,1.94304664892843,1.74663197221319,"forest",3.73600240798148,0.734295128658414
35,1.11031237081625,6.98652788885275,"forest",8.96640577915555,0.55072134649381
36,2.71219177579042,3.10898352898657,"mountain",2.6814670883026,NA
36,1.35609588789521,1.72721307165921,"mountain",1.48970393794589,NA
36,2.16975342063233,2.41809830032289,"mountain",2.38352630071342,NA
36,0.813657532737125,2.41809830032289,"mountain",2.38352630071342,NA
36,1.89853424305329,2.76354091465473,"mountain",1.19176315035671,NA
36,1.62731506547425,1.38177045732737,"mountain",1.48970393794589,NA
36,1.62731506547425,0.690885228663683,"mountain",2.08558551312424,NA
36,2.16975342063233,1.72721307165921,"mountain",1.19176315035671,NA
36,1.89853424305329,1.03632784299552,"mountain",2.6814670883026,NA
36,2.98341095336946,4.49075398631394,"mountain",1.78764472553506,NA
36,1.62731506547425,2.76354091465473,"mountain",2.38352630071342,NA
36,2.16975342063233,2.07265568599105,"mountain",2.97940787589178,NA
36,0.271219177579042,3.79986875765026,"mountain",2.08558551312424,NA
36,1.89853424305329,1.03632784299552,"mountain",2.08558551312424,NA
36,1.89853424305329,3.10898352898657,"mountain",0.893822362767532,NA
37,4.69149245191366,2.83025589812547,"mountain",1.41773936083389,NA
37,5.86436556489207,3.43673930486664,"mountain",1.59495678093813,NA
37,3.90957704326138,2.42593362696469,"mountain",1.9493916211466,NA
37,3.51861933893524,0.808644542321563,"mountain",1.9493916211466,NA
37,3.51861933893524,1.21296681348234,"mountain",2.12660904125084,NA
37,4.30053474758752,2.42593362696469,"mountain",1.77217420104236,NA
37,4.69149245191366,2.62809476254508,"mountain",2.12660904125084,NA
37,5.47340786056593,1.01080567790195,"mountain",2.65826130156355,NA
37,3.1276616346091,3.43673930486664,"mountain",2.12660904125084,NA
38,4.20431919582188,0.970150835447256,"forest",NA,0.945305298962951
38,5.28930479474366,1.23777865212236,"forest",NA,1.05988775944331
38,4.06869599595666,1.1374182208692,"forest",NA,0.859368453602682
39,2.59318317552097,3.00437526010001,"forest",NA,0.0692723263428369
39,3.70454739360139,6.00875052020003,"forest",NA,0.0230907754476123
39,2.59318317552097,8.26203196527504,"forest",NA,0.0346361631714185
39,3.70454739360139,5.25765670517503,"forest",NA,0.0346361631714185
39,2.22272843616083,7.51093815025004,"forest",NA,0.0346361631714185
39,2.96363791488111,7.51093815025004,"forest",NA,0.0461815508952246
39,3.70454739360139,4.50656289015002,"forest",NA,0.0288634693095154
39,2.96363791488111,6.75984433522503,"forest",NA,0.07504502020474
39,2.59318317552097,6.00875052020003,"forest",NA,0.0634996324809338
39,4.07500213296153,3.75546907512502,"forest",NA,0.0865904079285461
